start_date,end_date,prod,region_id
2020-11-01T00:00:00.000Z,2020-11-30T00:00:00.000Z,235984,98
2020-12-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,204515,98
2015-01-01T00:00:00.000Z,2015-01-31T00:00:00.000Z,116186,99
2015-02-01T00:00:00.000Z,2015-02-28T00:00:00.000Z,119968,99
2015-03-01T00:00:00.000Z,2015-03-31T00:00:00.000Z,179758,99
2015-04-01T00:00:00.000Z,2015-04-30T00:00:00.000Z,178342,99
2015-05-01T00:00:00.000Z,2015-05-31T00:00:00.000Z,178521,99
2015-06-01T00:00:00.000Z,2015-06-30T00:00:00.000Z,188938,99
2015-07-01T00:00:00.000Z,2015-07-31T00:00:00.000Z,202149,99
2015-08-01T00:00:00.000Z,2015-08-31T00:00:00.000Z,217863,99
2015-09-01T00:00:00.000Z,2015-09-30T00:00:00.000Z,185200,99
2015-10-01T00:00:00.000Z,2015-10-31T00:00:00.000Z,171914,99
2015-11-01T00:00:00.000Z,2015-11-30T00:00:00.000Z,124848,99
2015-12-01T00:00:00.000Z,2015-12-31T00:00:00.000Z,125598,99
2016-01-01T00:00:00.000Z,2016-01-31T00:00:00.000Z,123327,99
2016-02-01T00:00:00.000Z,2016-02-29T00:00:00.000Z,124800,99
2016-03-01T00:00:00.000Z,2016-03-31T00:00:00.000Z,135376,99
2016-04-01T00:00:00.000Z,2016-04-30T00:00:00.000Z,134805,99
2016-05-01T00:00:00.000Z,2016-05-31T00:00:00.000Z,126876,99
2016-06-01T00:00:00.000Z,2016-06-30T00:00:00.000Z,141734,99
2016-07-01T00:00:00.000Z,2016-07-31T00:00:00.000Z,139503,99
2016-08-01T00:00:00.000Z,2016-08-31T00:00:00.000Z,153348,99
2016-09-01T00:00:00.000Z,2016-09-30T00:00:00.000Z,147820,99
2016-10-01T00:00:00.000Z,2016-10-31T00:00:00.000Z,129867,99
2016-11-01T00:00:00.000Z,2016-11-30T00:00:00.000Z,132994,99
2016-12-01T00:00:00.000Z,2016-12-31T00:00:00.000Z,138888,99
2017-01-01T00:00:00.000Z,2017-01-31T00:00:00.000Z,118818,99
2017-02-01T00:00:00.000Z,2017-02-28T00:00:00.000Z,138743,99
2017-03-01T00:00:00.000Z,2017-03-31T00:00:00.000Z,186465,99
2017-04-01T00:00:00.000Z,2017-04-30T00:00:00.000Z,182954,99
2017-05-01T00:00:00.000Z,2017-05-31T00:00:00.000Z,186958,99
2017-06-01T00:00:00.000Z,2017-06-30T00:00:00.000Z,165175,99
2017-07-01T00:00:00.000Z,2017-07-31T00:00:00.000Z,202661,99
2017-08-01T00:00:00.000Z,2017-08-31T00:00:00.000Z,188484,99
2017-09-01T00:00:00.000Z,2017-09-30T00:00:00.000Z,171268,99
2017-10-01T00:00:00.000Z,2017-10-31T00:00:00.000Z,175958,99
2017-11-01T00:00:00.000Z,2017-11-30T00:00:00.000Z,165895,99
2017-12-01T00:00:00.000Z,2017-12-31T00:00:00.000Z,146530,99
2018-01-01T00:00:00.000Z,2018-01-31T00:00:00.000Z,135287,99
2018-02-01T00:00:00.000Z,2018-02-28T00:00:00.000Z,110929,99
2018-03-01T00:00:00.000Z,2018-03-31T00:00:00.000Z,147548,99
2018-04-01T00:00:00.000Z,2018-04-30T00:00:00.000Z,142043,99
2018-05-01T00:00:00.000Z,2018-05-31T00:00:00.000Z,149856,99
2018-06-01T00:00:00.000Z,2018-06-30T00:00:00.000Z,137137,99
2018-07-01T00:00:00.000Z,2018-07-31T00:00:00.000Z,173126,99
2018-08-01T00:00:00.000Z,2018-08-31T00:00:00.000Z,171052,99
2018-09-01T00:00:00.000Z,2018-09-30T00:00:00.000Z,183454,99
2018-10-01T00:00:00.000Z,2018-10-31T00:00:00.000Z,186442,99
2018-11-01T00:00:00.000Z,2018-11-30T00:00:00.000Z,164715,99
2018-12-01T00:00:00.000Z,2018-12-31T00:00:00.000Z,159478,99
2019-01-01T00:00:00.000Z,2019-01-31T00:00:00.000Z,170350,99
2019-02-01T00:00:00.000Z,2019-02-28T00:00:00.000Z,151140,99
2019-03-01T00:00:00.000Z,2019-03-31T00:00:00.000Z,168399,99
2019-04-01T00:00:00.000Z,2019-04-30T00:00:00.000Z,161665,99
2019-05-01T00:00:00.000Z,2019-05-31T00:00:00.000Z,157508,99
2019-06-01T00:00:00.000Z,2019-06-30T00:00:00.000Z,137858,99
2019-07-01T00:00:00.000Z,2019-07-31T00:00:00.000Z,169958,99
2019-08-01T00:00:00.000Z,2019-08-31T00:00:00.000Z,178952,99
2019-09-01T00:00:00.000Z,2019-09-30T00:00:00.000Z,162869,99
2019-10-01T00:00:00.000Z,2019-10-31T00:00:00.000Z,141154,99
2019-11-01T00:00:00.000Z,2019-11-30T00:00:00.000Z,130414,99
2019-12-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,123783,99
2020-01-01T00:00:00.000Z,2020-01-31T00:00:00.000Z,122037,99
2020-02-01T00:00:00.000Z,2020-02-29T00:00:00.000Z,154902,99
2020-03-01T00:00:00.000Z,2020-03-31T00:00:00.000Z,160079,99
2020-04-01T00:00:00.000Z,2020-04-30T00:00:00.000Z,168606,99
2020-05-01T00:00:00.000Z,2020-05-31T00:00:00.000Z,147013,99
2020-06-01T00:00:00.000Z,2020-06-30T00:00:00.000Z,185541,99
2020-07-01T00:00:00.000Z,2020-07-31T00:00:00.000Z,183979,99
2020-08-01T00:00:00.000Z,2020-08-31T00:00:00.000Z,178543,99
2020-09-01T00:00:00.000Z,2020-09-30T00:00:00.000Z,160900,99
2020-10-01T00:00:00.000Z,2020-10-31T00:00:00.000Z,135912,99
2020-11-01T00:00:00.000Z,2020-11-30T00:00:00.000Z,118659,99
2020-12-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,124475,99
2015-01-01T00:00:00.000Z,2015-01-31T00:00:00.000Z,401299,102
2015-02-01T00:00:00.000Z,2015-02-28T00:00:00.000Z,325830,102
2015-03-01T00:00:00.000Z,2015-03-31T00:00:00.000Z,405830,102
2015-04-01T00:00:00.000Z,2015-04-30T00:00:00.000Z,475838,102
2015-05-01T00:00:00.000Z,2015-05-31T00:00:00.000Z,530644,102
2015-06-01T00:00:00.000Z,2015-06-30T00:00:00.000Z,489764,102
2015-07-01T00:00:00.000Z,2015-07-31T00:00:00.000Z,476371,102
2015-08-01T00:00:00.000Z,2015-08-31T00:00:00.000Z,540882,102
2015-09-01T00:00:00.000Z,2015-09-30T00:00:00.000Z,533540,102
2015-10-01T00:00:00.000Z,2015-10-31T00:00:00.000Z,593579,102
2015-11-01T00:00:00.000Z,2015-11-30T00:00:00.000Z,517102,102
2015-12-01T00:00:00.000Z,2015-12-31T00:00:00.000Z,432288,102
2016-01-01T00:00:00.000Z,2016-01-31T00:00:00.000Z,338074,102
2016-02-01T00:00:00.000Z,2016-02-29T00:00:00.000Z,266258,102
2016-03-01T00:00:00.000Z,2016-03-31T00:00:00.000Z,314862,102
2016-04-01T00:00:00.000Z,2016-04-30T00:00:00.000Z,353501,102
2016-05-01T00:00:00.000Z,2016-05-31T00:00:00.000Z,400438,102
2016-06-01T00:00:00.000Z,2016-06-30T00:00:00.000Z,461788,102
2016-07-01T00:00:00.000Z,2016-07-31T00:00:00.000Z,475506,102
2016-08-01T00:00:00.000Z,2016-08-31T00:00:00.000Z,479398,102
2016-09-01T00:00:00.000Z,2016-09-30T00:00:00.000Z,477165,102
2016-10-01T00:00:00.000Z,2016-10-31T00:00:00.000Z,471408,102
2016-11-01T00:00:00.000Z,2016-11-30T00:00:00.000Z,424695,102
2016-12-01T00:00:00.000Z,2016-12-31T00:00:00.000Z,384160,102
2017-01-01T00:00:00.000Z,2017-01-31T00:00:00.000Z,347609,102
2017-02-01T00:00:00.000Z,2017-02-28T00:00:00.000Z,323244,102
2017-03-01T00:00:00.000Z,2017-03-31T00:00:00.000Z,386050,102
2017-04-01T00:00:00.000Z,2017-04-30T00:00:00.000Z,428152,102
2017-05-01T00:00:00.000Z,2017-05-31T00:00:00.000Z,461650,102
2017-06-01T00:00:00.000Z,2017-06-30T00:00:00.000Z,428835,102
2017-07-01T00:00:00.000Z,2017-07-31T00:00:00.000Z,462153,102
2017-08-01T00:00:00.000Z,2017-08-31T00:00:00.000Z,437786,102
2017-09-01T00:00:00.000Z,2017-09-30T00:00:00.000Z,428842,102
2017-10-01T00:00:00.000Z,2017-10-31T00:00:00.000Z,506173,102
2017-11-01T00:00:00.000Z,2017-11-30T00:00:00.000Z,514798,102
2017-12-01T00:00:00.000Z,2017-12-31T00:00:00.000Z,490053,102
2018-01-01T00:00:00.000Z,2018-01-31T00:00:00.000Z,454173,102
2018-02-01T00:00:00.000Z,2018-02-28T00:00:00.000Z,398155,102
2018-03-01T00:00:00.000Z,2018-03-31T00:00:00.000Z,427378,102
2018-04-01T00:00:00.000Z,2018-04-30T00:00:00.000Z,419935,102
2018-05-01T00:00:00.000Z,2018-05-31T00:00:00.000Z,392059,102
2018-06-01T00:00:00.000Z,2018-06-30T00:00:00.000Z,338809,102
2018-07-01T00:00:00.000Z,2018-07-31T00:00:00.000Z,357514,102
2018-08-01T00:00:00.000Z,2018-08-31T00:00:00.000Z,373267,102
2018-09-01T00:00:00.000Z,2018-09-30T00:00:00.000Z,441899,102
2018-10-01T00:00:00.000Z,2018-10-31T00:00:00.000Z,508522,102
2018-11-01T00:00:00.000Z,2018-11-30T00:00:00.000Z,515601,102
2018-12-01T00:00:00.000Z,2018-12-31T00:00:00.000Z,512044,102
2019-01-01T00:00:00.000Z,2019-01-31T00:00:00.000Z,471010,102
2019-02-01T00:00:00.000Z,2019-02-28T00:00:00.000Z,427802,102
2019-03-01T00:00:00.000Z,2019-03-31T00:00:00.000Z,453657,102
2019-04-01T00:00:00.000Z,2019-04-30T00:00:00.000Z,414332,102
2019-05-01T00:00:00.000Z,2019-05-31T00:00:00.000Z,411822,102
2019-06-01T00:00:00.000Z,2019-06-30T00:00:00.000Z,366629,102
2019-07-01T00:00:00.000Z,2019-07-31T00:00:00.000Z,381961,102
2019-08-01T00:00:00.000Z,2019-08-31T00:00:00.000Z,399160,102
2019-09-01T00:00:00.000Z,2019-09-30T00:00:00.000Z,437392,102
2019-10-01T00:00:00.000Z,2019-10-31T00:00:00.000Z,475965,102
2019-11-01T00:00:00.000Z,2019-11-30T00:00:00.000Z,424848,102
2019-12-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,372590,102
2020-01-01T00:00:00.000Z,2020-01-31T00:00:00.000Z,316939,102
2020-02-01T00:00:00.000Z,2020-02-29T00:00:00.000Z,318537,102
2020-03-01T00:00:00.000Z,2020-03-31T00:00:00.000Z,324033,102
2020-04-01T00:00:00.000Z,2020-04-30T00:00:00.000Z,398793,102
2020-05-01T00:00:00.000Z,2020-05-31T00:00:00.000Z,451732,102
2020-06-01T00:00:00.000Z,2020-06-30T00:00:00.000Z,449614,102
2020-07-01T00:00:00.000Z,2020-07-31T00:00:00.000Z,387257,102
2020-08-01T00:00:00.000Z,2020-08-31T00:00:00.000Z,399900,102
2020-09-01T00:00:00.000Z,2020-09-30T00:00:00.000Z,447097,102
2020-10-01T00:00:00.000Z,2020-10-31T00:00:00.000Z,444647,102
2020-11-01T00:00:00.000Z,2020-11-30T00:00:00.000Z,382691,102
2020-12-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,326135,102
2015-01-01T00:00:00.000Z,2015-01-31T00:00:00.000Z,208233,103
2015-02-01T00:00:00.000Z,2015-02-28T00:00:00.000Z,190166,103
2015-03-01T00:00:00.000Z,2015-03-31T00:00:00.000Z,246489,103
2015-04-01T00:00:00.000Z,2015-04-30T00:00:00.000Z,284518,103
2015-05-01T00:00:00.000Z,2015-05-31T00:00:00.000Z,307309,103
2015-06-01T00:00:00.000Z,2015-06-30T00:00:00.000Z,310308,103
2015-07-01T00:00:00.000Z,2015-07-31T00:00:00.000Z,326996,103
2015-08-01T00:00:00.000Z,2015-08-31T00:00:00.000Z,391273,103
2015-09-01T00:00:00.000Z,2015-09-30T00:00:00.000Z,397839,103
2015-10-01T00:00:00.000Z,2015-10-31T00:00:00.000Z,420859,103
2015-11-01T00:00:00.000Z,2015-11-30T00:00:00.000Z,323717,103
2015-12-01T00:00:00.000Z,2015-12-31T00:00:00.000Z,294440,103
2016-01-01T00:00:00.000Z,2016-01-31T00:00:00.000Z,234074,103
2016-02-01T00:00:00.000Z,2016-02-29T00:00:00.000Z,202434,103
2016-03-01T00:00:00.000Z,2016-03-31T00:00:00.000Z,240588,103
2016-04-01T00:00:00.000Z,2016-04-30T00:00:00.000Z,257405,103
2016-05-01T00:00:00.000Z,2016-05-31T00:00:00.000Z,266808,103
2016-06-01T00:00:00.000Z,2016-06-30T00:00:00.000Z,311060,103
2016-07-01T00:00:00.000Z,2016-07-31T00:00:00.000Z,344585,103
2016-08-01T00:00:00.000Z,2016-08-31T00:00:00.000Z,374257,103
2016-09-01T00:00:00.000Z,2016-09-30T00:00:00.000Z,367147,103
2016-10-01T00:00:00.000Z,2016-10-31T00:00:00.000Z,350773,103
2016-11-01T00:00:00.000Z,2016-11-30T00:00:00.000Z,320992,103
2016-12-01T00:00:00.000Z,2016-12-31T00:00:00.000Z,315163,103
2017-01-01T00:00:00.000Z,2017-01-31T00:00:00.000Z,295473,103
2017-02-01T00:00:00.000Z,2017-02-28T00:00:00.000Z,274849,103
2017-03-01T00:00:00.000Z,2017-03-31T00:00:00.000Z,303273,103
2017-04-01T00:00:00.000Z,2017-04-30T00:00:00.000Z,299797,103
2017-05-01T00:00:00.000Z,2017-05-31T00:00:00.000Z,327777,103
2017-06-01T00:00:00.000Z,2017-06-30T00:00:00.000Z,325370,103
2017-07-01T00:00:00.000Z,2017-07-31T00:00:00.000Z,378159,103
2017-08-01T00:00:00.000Z,2017-08-31T00:00:00.000Z,392429,103
2017-09-01T00:00:00.000Z,2017-09-30T00:00:00.000Z,380889,103
2017-10-01T00:00:00.000Z,2017-10-31T00:00:00.000Z,418007,103
2017-11-01T00:00:00.000Z,2017-11-30T00:00:00.000Z,383422,103
2017-12-01T00:00:00.000Z,2017-12-31T00:00:00.000Z,348621,103
2018-01-01T00:00:00.000Z,2018-01-31T00:00:00.000Z,306988,103
2018-02-01T00:00:00.000Z,2018-02-28T00:00:00.000Z,234319,103
2018-03-01T00:00:00.000Z,2018-03-31T00:00:00.000Z,285704,103
2018-04-01T00:00:00.000Z,2018-04-30T00:00:00.000Z,315755,103
2018-05-01T00:00:00.000Z,2018-05-31T00:00:00.000Z,342986,103
2018-06-01T00:00:00.000Z,2018-06-30T00:00:00.000Z,311346,103
2018-07-01T00:00:00.000Z,2018-07-31T00:00:00.000Z,354602,103
2018-08-01T00:00:00.000Z,2018-08-31T00:00:00.000Z,406589,103
2018-09-01T00:00:00.000Z,2018-09-30T00:00:00.000Z,455163,103
2018-10-01T00:00:00.000Z,2018-10-31T00:00:00.000Z,445650,103
2018-11-01T00:00:00.000Z,2018-11-30T00:00:00.000Z,375871,103
2018-12-01T00:00:00.000Z,2018-12-31T00:00:00.000Z,344366,103
2019-01-01T00:00:00.000Z,2019-01-31T00:00:00.000Z,311510,103
2019-02-01T00:00:00.000Z,2019-02-28T00:00:00.000Z,275417,103
2019-03-01T00:00:00.000Z,2019-03-31T00:00:00.000Z,291752,103
2019-04-01T00:00:00.000Z,2019-04-30T00:00:00.000Z,310239,103
2019-05-01T00:00:00.000Z,2019-05-31T00:00:00.000Z,323788,103
2019-06-01T00:00:00.000Z,2019-06-30T00:00:00.000Z,308622,103
2019-07-01T00:00:00.000Z,2019-07-31T00:00:00.000Z,382666,103
2019-08-01T00:00:00.000Z,2019-08-31T00:00:00.000Z,447768,103
2019-09-01T00:00:00.000Z,2019-09-30T00:00:00.000Z,471676,103
2019-10-01T00:00:00.000Z,2019-10-31T00:00:00.000Z,432846,103
2019-11-01T00:00:00.000Z,2019-11-30T00:00:00.000Z,355625,103
2019-12-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,325502,103
2020-01-01T00:00:00.000Z,2020-01-31T00:00:00.000Z,288131,103
2020-02-01T00:00:00.000Z,2020-02-29T00:00:00.000Z,262081,103
2020-03-01T00:00:00.000Z,2020-03-31T00:00:00.000Z,281307,103
2020-04-01T00:00:00.000Z,2020-04-30T00:00:00.000Z,319303,103
2020-05-01T00:00:00.000Z,2020-05-31T00:00:00.000Z,329879,103
2020-06-01T00:00:00.000Z,2020-06-30T00:00:00.000Z,353534,103
2020-07-01T00:00:00.000Z,2020-07-31T00:00:00.000Z,391434,103
2020-08-01T00:00:00.000Z,2020-08-31T00:00:00.000Z,424155,103
2020-09-01T00:00:00.000Z,2020-09-30T00:00:00.000Z,397435,103
2020-10-01T00:00:00.000Z,2020-10-31T00:00:00.000Z,370161,103
2020-11-01T00:00:00.000Z,2020-11-30T00:00:00.000Z,330431,103
2020-12-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,306488,103
2015-01-01T00:00:00.000Z,2015-01-31T00:00:00.000Z,27384,104
2015-02-01T00:00:00.000Z,2015-02-28T00:00:00.000Z,30431,104
2015-03-01T00:00:00.000Z,2015-03-31T00:00:00.000Z,42946,104
2015-04-01T00:00:00.000Z,2015-04-30T00:00:00.000Z,47675,104
2015-05-01T00:00:00.000Z,2015-05-31T00:00:00.000Z,49005,104
2015-06-01T00:00:00.000Z,2015-06-30T00:00:00.000Z,48012,104
2015-07-01T00:00:00.000Z,2015-07-31T00:00:00.000Z,51113,104
2015-08-01T00:00:00.000Z,2015-08-31T00:00:00.000Z,53709,104
2015-09-01T00:00:00.000Z,2015-09-30T00:00:00.000Z,48352,104
2015-10-01T00:00:00.000Z,2015-10-31T00:00:00.000Z,44306,104
2015-11-01T00:00:00.000Z,2015-11-30T00:00:00.000Z,31623,104
2015-12-01T00:00:00.000Z,2015-12-31T00:00:00.000Z,29322,104
2016-01-01T00:00:00.000Z,2016-01-31T00:00:00.000Z,28867,104
2016-02-01T00:00:00.000Z,2016-02-29T00:00:00.000Z,30978,104
2016-03-01T00:00:00.000Z,2016-03-31T00:00:00.000Z,35366,104
2016-04-01T00:00:00.000Z,2016-04-30T00:00:00.000Z,35869,104
2016-05-01T00:00:00.000Z,2016-05-31T00:00:00.000Z,34968,104
2016-06-01T00:00:00.000Z,2016-06-30T00:00:00.000Z,35610,104
2016-07-01T00:00:00.000Z,2016-07-31T00:00:00.000Z,34426,104
2016-08-01T00:00:00.000Z,2016-08-31T00:00:00.000Z,38546,104
2016-09-01T00:00:00.000Z,2016-09-30T00:00:00.000Z,39751,104
2016-10-01T00:00:00.000Z,2016-10-31T00:00:00.000Z,33918,104
2016-11-01T00:00:00.000Z,2016-11-30T00:00:00.000Z,35278,104
2016-12-01T00:00:00.000Z,2016-12-31T00:00:00.000Z,34513,104
2017-01-01T00:00:00.000Z,2017-01-31T00:00:00.000Z,33813,104
2017-02-01T00:00:00.000Z,2017-02-28T00:00:00.000Z,36480,104
2017-03-01T00:00:00.000Z,2017-03-31T00:00:00.000Z,47571,104
2017-04-01T00:00:00.000Z,2017-04-30T00:00:00.000Z,45667,104
2017-05-01T00:00:00.000Z,2017-05-31T00:00:00.000Z,46851,104
2017-06-01T00:00:00.000Z,2017-06-30T00:00:00.000Z,40687,104
2017-07-01T00:00:00.000Z,2017-07-31T00:00:00.000Z,48657,104
2017-08-01T00:00:00.000Z,2017-08-31T00:00:00.000Z,46604,104
2017-09-01T00:00:00.000Z,2017-09-30T00:00:00.000Z,47412,104
2017-10-01T00:00:00.000Z,2017-10-31T00:00:00.000Z,46343,104
2017-11-01T00:00:00.000Z,2017-11-30T00:00:00.000Z,47419,104
2017-12-01T00:00:00.000Z,2017-12-31T00:00:00.000Z,45015,104
2018-01-01T00:00:00.000Z,2018-01-31T00:00:00.000Z,40805,104
2018-02-01T00:00:00.000Z,2018-02-28T00:00:00.000Z,36908,104
2018-03-01T00:00:00.000Z,2018-03-31T00:00:00.000Z,44946,104
2018-04-01T00:00:00.000Z,2018-04-30T00:00:00.000Z,42942,104
2018-05-01T00:00:00.000Z,2018-05-31T00:00:00.000Z,41904,104
2018-06-01T00:00:00.000Z,2018-06-30T00:00:00.000Z,38429,104
2018-07-01T00:00:00.000Z,2018-07-31T00:00:00.000Z,45019,104
2018-08-01T00:00:00.000Z,2018-08-31T00:00:00.000Z,45988,104
2018-09-01T00:00:00.000Z,2018-09-30T00:00:00.000Z,47799,104
2018-10-01T00:00:00.000Z,2018-10-31T00:00:00.000Z,49756,104
2018-11-01T00:00:00.000Z,2018-11-30T00:00:00.000Z,43621,104
2018-12-01T00:00:00.000Z,2018-12-31T00:00:00.000Z,41387,104
2019-01-01T00:00:00.000Z,2019-01-31T00:00:00.000Z,43624,104
2019-02-01T00:00:00.000Z,2019-02-28T00:00:00.000Z,43806,104
2019-03-01T00:00:00.000Z,2019-03-31T00:00:00.000Z,48250,104
2019-04-01T00:00:00.000Z,2019-04-30T00:00:00.000Z,49018,104
2019-05-01T00:00:00.000Z,2019-05-31T00:00:00.000Z,48244,104
2019-06-01T00:00:00.000Z,2019-06-30T00:00:00.000Z,41022,104
2019-07-01T00:00:00.000Z,2019-07-31T00:00:00.000Z,49135,104
2019-08-01T00:00:00.000Z,2019-08-31T00:00:00.000Z,50422,104
2019-09-01T00:00:00.000Z,2019-09-30T00:00:00.000Z,44194,104
2019-10-01T00:00:00.000Z,2019-10-31T00:00:00.000Z,39375,104
2019-11-01T00:00:00.000Z,2019-11-30T00:00:00.000Z,34940,104
2019-12-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,29807,104
2020-01-01T00:00:00.000Z,2020-01-31T00:00:00.000Z,28636,104
2020-02-01T00:00:00.000Z,2020-02-29T00:00:00.000Z,39458,104
2020-03-01T00:00:00.000Z,2020-03-31T00:00:00.000Z,46168,104
2020-04-01T00:00:00.000Z,2020-04-30T00:00:00.000Z,48506,104
2020-05-01T00:00:00.000Z,2020-05-31T00:00:00.000Z,46235,104
2020-06-01T00:00:00.000Z,2020-06-30T00:00:00.000Z,52078,104
2020-07-01T00:00:00.000Z,2020-07-31T00:00:00.000Z,48298,104
2020-08-01T00:00:00.000Z,2020-08-31T00:00:00.000Z,47878,104
2020-09-01T00:00:00.000Z,2020-09-30T00:00:00.000Z,45758,104
2020-10-01T00:00:00.000Z,2020-10-31T00:00:00.000Z,39927,104
2020-11-01T00:00:00.000Z,2020-11-30T00:00:00.000Z,33846,104
2020-12-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,32747,104
2015-01-01T00:00:00.000Z,2015-01-31T00:00:00.000Z,19382,105
2015-02-01T00:00:00.000Z,2015-02-28T00:00:00.000Z,17106,105
2015-03-01T00:00:00.000Z,2015-03-31T00:00:00.000Z,25482,105
2015-04-01T00:00:00.000Z,2015-04-30T00:00:00.000Z,36875,105
2015-05-01T00:00:00.000Z,2015-05-31T00:00:00.000Z,45605,105
2015-06-01T00:00:00.000Z,2015-06-30T00:00:00.000Z,44455,105
2015-07-01T00:00:00.000Z,2015-07-31T00:00:00.000Z,47799,105
2015-08-01T00:00:00.000Z,2015-08-31T00:00:00.000Z,59111,105
2015-09-01T00:00:00.000Z,2015-09-30T00:00:00.000Z,52581,105
2015-10-01T00:00:00.000Z,2015-10-31T00:00:00.000Z,60737,105
2015-11-01T00:00:00.000Z,2015-11-30T00:00:00.000Z,50408,105
2015-12-01T00:00:00.000Z,2015-12-31T00:00:00.000Z,36988,105
2016-01-01T00:00:00.000Z,2016-01-31T00:00:00.000Z,25493,105
2016-02-01T00:00:00.000Z,2016-02-29T00:00:00.000Z,23118,105
2016-03-01T00:00:00.000Z,2016-03-31T00:00:00.000Z,28228,105
2016-04-01T00:00:00.000Z,2016-04-30T00:00:00.000Z,31257,105
2016-05-01T00:00:00.000Z,2016-05-31T00:00:00.000Z,37282,105
2016-06-01T00:00:00.000Z,2016-06-30T00:00:00.000Z,38431,105
2016-07-01T00:00:00.000Z,2016-07-31T00:00:00.000Z,40372,105
2016-08-01T00:00:00.000Z,2016-08-31T00:00:00.000Z,44043,105
2016-09-01T00:00:00.000Z,2016-09-30T00:00:00.000Z,47424,105
2016-10-01T00:00:00.000Z,2016-10-31T00:00:00.000Z,51095,105
2016-11-01T00:00:00.000Z,2016-11-30T00:00:00.000Z,42896,105
2016-12-01T00:00:00.000Z,2016-12-31T00:00:00.000Z,36326,105
2017-01-01T00:00:00.000Z,2017-01-31T00:00:00.000Z,28822,105
2017-02-01T00:00:00.000Z,2017-02-28T00:00:00.000Z,23620,105
2017-03-01T00:00:00.000Z,2017-03-31T00:00:00.000Z,23124,105
2017-04-01T00:00:00.000Z,2017-04-30T00:00:00.000Z,30667,105
2017-05-01T00:00:00.000Z,2017-05-31T00:00:00.000Z,36247,105
2017-06-01T00:00:00.000Z,2017-06-30T00:00:00.000Z,30230,105
2017-07-01T00:00:00.000Z,2017-07-31T00:00:00.000Z,47134,105
2017-08-01T00:00:00.000Z,2017-08-31T00:00:00.000Z,54379,105
2017-09-01T00:00:00.000Z,2017-09-30T00:00:00.000Z,54843,105
2017-10-01T00:00:00.000Z,2017-10-31T00:00:00.000Z,61088,105
2017-11-01T00:00:00.000Z,2017-11-30T00:00:00.000Z,56871,105
2017-12-01T00:00:00.000Z,2017-12-31T00:00:00.000Z,47706,105
2018-01-01T00:00:00.000Z,2018-01-31T00:00:00.000Z,37467,105
2018-02-01T00:00:00.000Z,2018-02-28T00:00:00.000Z,34204,105
2018-03-01T00:00:00.000Z,2018-03-31T00:00:00.000Z,36428,105
2018-04-01T00:00:00.000Z,2018-04-30T00:00:00.000Z,38184,105
2018-05-01T00:00:00.000Z,2018-05-31T00:00:00.000Z,34495,105
2018-06-01T00:00:00.000Z,2018-06-30T00:00:00.000Z,29723,105
2018-07-01T00:00:00.000Z,2018-07-31T00:00:00.000Z,35051,105
2018-08-01T00:00:00.000Z,2018-08-31T00:00:00.000Z,38831,105
2018-09-01T00:00:00.000Z,2018-09-30T00:00:00.000Z,50549,105
2018-10-01T00:00:00.000Z,2018-10-31T00:00:00.000Z,55265,105
2018-11-01T00:00:00.000Z,2018-11-30T00:00:00.000Z,49422,105
2018-12-01T00:00:00.000Z,2018-12-31T00:00:00.000Z,46797,105
2019-01-01T00:00:00.000Z,2019-01-31T00:00:00.000Z,44399,105
2019-02-01T00:00:00.000Z,2019-02-28T00:00:00.000Z,40879,105
2019-03-01T00:00:00.000Z,2019-03-31T00:00:00.000Z,42808,105
2019-04-01T00:00:00.000Z,2019-04-30T00:00:00.000Z,42845,105
2019-05-01T00:00:00.000Z,2019-05-31T00:00:00.000Z,44614,105
2019-06-01T00:00:00.000Z,2019-06-30T00:00:00.000Z,46966,105
2019-07-01T00:00:00.000Z,2019-07-31T00:00:00.000Z,51818,105
2019-08-01T00:00:00.000Z,2019-08-31T00:00:00.000Z,51640,105
2019-09-01T00:00:00.000Z,2019-09-30T00:00:00.000Z,52965,105
2019-10-01T00:00:00.000Z,2019-10-31T00:00:00.000Z,52760,105
2019-11-01T00:00:00.000Z,2019-11-30T00:00:00.000Z,46182,105
2019-12-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,38354,105
2020-01-01T00:00:00.000Z,2020-01-31T00:00:00.000Z,28160,105
2020-02-01T00:00:00.000Z,2020-02-29T00:00:00.000Z,27975,105
2020-03-01T00:00:00.000Z,2020-03-31T00:00:00.000Z,35057,105
2020-04-01T00:00:00.000Z,2020-04-30T00:00:00.000Z,45208,105
2020-05-01T00:00:00.000Z,2020-05-31T00:00:00.000Z,42796,105
2020-06-01T00:00:00.000Z,2020-06-30T00:00:00.000Z,57392,105
2020-07-01T00:00:00.000Z,2020-07-31T00:00:00.000Z,56995,105
2020-08-01T00:00:00.000Z,2020-08-31T00:00:00.000Z,57818,105
